,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,media,desviacion,minimimo,maximo,folds,elapsed
79,davincis22,79,"(2521, 2)","(841, 2)",0.7431302270011946,0.7432599920404799,"['exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",79,0.7503075733742964,0.009113662814040514,0.7402597402597402,0.7637299771167048,"[0.7438755410872462, 0.7402597402597402, 0.7451981831716474, 0.7584744252361433, 0.7637299771167048]",922.386869634036
80,davincis22,80,"(2521, 2)","(841, 2)",0.7502149411452064,0.7502586844050259,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",80,0.7471279141171614,0.01655556451355928,0.7263637624586363,0.7755689498878799,"[0.7440687354885853, 0.7263637624586363, 0.7373903705029532, 0.7522477522477522, 0.7755689498878799]",1024.5486215290148
81,davincis22,81,"(2521, 2)","(841, 2)",0.7503795383053207,0.7506054920689067,"['exist21', 'haha21']",81,0.748665632257344,0.01866898653168555,0.7265371591516663,0.7755689498878799,"[0.7460077958003268, 0.7265371591516663, 0.7314842793301419, 0.7637299771167048, 0.7755689498878799]",422.47756730695255
82,davincis22,82,"(2521, 2)","(841, 2)",0.7499462958352597,0.7497384729092046,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",82,0.7443847064711275,0.01615987274051713,0.7274765820067113,0.7717391304347826,"[0.7460077958003268, 0.728448275862069, 0.7274765820067113, 0.7482517482517481, 0.7717391304347826]",611.0482572759502
83,davincis22,83,"(2521, 2)","(841, 2)",0.7501282986251789,0.7500852805730854,"['meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",83,0.7447630062617445,0.00944334669725235,0.7324416835699796,0.7599047240968639,"[0.7416005415958185, 0.7324416835699796, 0.7397025171624714, 0.7501655648835891, 0.7599047240968639]",722.5795181051362
84,davincis22,84,"(2521, 2)","(841, 2)",0.7487966819143852,0.7486298254590937,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",84,0.7478790765220813,0.016935252773323292,0.7267016825847923,0.7755689498878799,"[0.7459119496855346, 0.7267016825847923, 0.7354919766535727, 0.755720823798627, 0.7755689498878799]",747.1018470840063
85,davincis22,85,"(2521, 2)","(841, 2)",0.7468363776808433,0.7471061458866337,"['detoxis21_aggressiveness', 'meoffendes21', 'metwo22']",85,0.7457563735362112,0.011799419970499516,0.730529317412226,0.7639063120285827,"[0.7401008089070131, 0.730529317412226, 0.7400825134877818, 0.7541629158454517, 0.7639063120285827]",534.7848851089366
86,davincis22,86,"(2521, 2)","(841, 2)",0.7500387522486969,0.749911876741145,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",86,0.7466992705500928,0.016134845503620102,0.7282717282717283,0.7755689498878799,"[0.7459119496855346, 0.7282717282717283, 0.7354919766535727, 0.7482517482517481, 0.7755689498878799]",798.7967958629597
87,davincis22,87,"(2521, 2)","(841, 2)",0.7503795383053207,0.7506054920689067,"['haha21', 'misogyny_centrogeo']",87,0.746488421495879,0.01748624101242208,0.7255807483655585,0.7759110758237395,"[0.7460955912390409, 0.7326069398033036, 0.7255807483655585, 0.7522477522477522, 0.7759110758237395]",440.3329707609955
88,davincis22,88,"(2521, 2)","(841, 2)",0.7500387522486969,0.749911876741145,"['exist21', 'haha21', 'mexa3t18_aggress']",88,0.7474339243305164,0.017349246824831972,0.7265371591516663,0.7755689498878799,"[0.741941823899371, 0.7265371591516663, 0.7354919766535727, 0.7576297120600918, 0.7755689498878799]",619.5712306960486
89,detoxis21_aggressiveness,0,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,[],0,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",43.312449356075376
90,detoxis21_aggressiveness,1,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,['metwo22'],1,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",177.53872123803012
91,detoxis21_aggressiveness,2,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,['misogyny_centrogeo'],2,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",259.3946486180648
92,detoxis21_aggressiveness,3,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,['mexa3t18_aggress'],3,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",255.66642865119502
93,detoxis21_aggressiveness,4,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,['meoffendes21'],4,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",253.8615509949159
94,detoxis21_aggressiveness,5,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,['haha21'],5,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",267.34530406910926
95,detoxis21_aggressiveness,6,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,['exist21'],6,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",256.1374697780702
96,detoxis21_aggressiveness,7,"(2770, 2)","(693, 2)",0.0,0.0,[],7,0.0,0.0,0.0,0.0,[],0.0
97,detoxis21_aggressiveness,8,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,['davincis22'],8,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",255.46627925685607
98,detoxis21_aggressiveness,9,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",9,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1106.6378216759767
99,detoxis21_aggressiveness,10,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['exist21', 'misogyny_centrogeo', 'metwo22']",10,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",605.423765029991
100,detoxis21_aggressiveness,11,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1048.348311017966
101,detoxis21_aggressiveness,12,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['exist21', 'haha21', 'misogyny_centrogeo', 'metwo22']",12,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",840.4026186089031
102,detoxis21_aggressiveness,13,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo']",13,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",885.1210872309748
103,detoxis21_aggressiveness,14,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'mexa3t18_aggress']",14,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",681.9196778449696
104,detoxis21_aggressiveness,15,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['haha21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",15,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",855.6438036169857
105,detoxis21_aggressiveness,16,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['meoffendes21', 'mexa3t18_aggress', 'metwo22']",16,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",603.0340776219964
106,detoxis21_aggressiveness,17,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['exist21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",17,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",819.7248545452021
107,detoxis21_aggressiveness,18,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['meoffendes21', 'mexa3t18_aggress', 'metwo22']",18,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",604.6775607471354
108,detoxis21_aggressiveness,19,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['meoffendes21', 'misogyny_centrogeo', 'metwo22']",19,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",609.0090915269684
109,detoxis21_aggressiveness,20,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",20,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1143.7295849390794
110,detoxis21_aggressiveness,21,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'haha21', 'meoffendes21', 'metwo22']",21,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",817.9594589881599
111,detoxis21_aggressiveness,22,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,['haha21'],22,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",258.96507406793535
112,detoxis21_aggressiveness,23,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21']",23,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",464.96724279783666
113,detoxis21_aggressiveness,24,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",24,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",679.5331605591346
114,detoxis21_aggressiveness,25,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['exist21', 'meoffendes21', 'metwo22']",25,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",606.6916615208611
115,detoxis21_aggressiveness,26,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'haha21', 'misogyny_centrogeo', 'metwo22']",26,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1071.2950935258996
116,detoxis21_aggressiveness,27,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1101.4629450328648
117,detoxis21_aggressiveness,28,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'metwo22']",28,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1034.8013842839282
118,detoxis21_aggressiveness,29,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",29,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1110.4031767118722
119,detoxis21_aggressiveness,30,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",30,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1104.0111420759931
120,detoxis21_aggressiveness,31,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'mexa3t18_aggress']",31,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",688.9983477031346
121,detoxis21_aggressiveness,32,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['haha21', 'metwo22']",32,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",396.2103132470511
122,detoxis21_aggressiveness,33,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",33,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1027.9528350350447
123,detoxis21_aggressiveness,34,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'meoffendes21', 'misogyny_centrogeo']",34,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",684.3102745800279
124,detoxis21_aggressiveness,35,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",35,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",918.6005751530174
125,detoxis21_aggressiveness,36,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['exist21', 'metwo22']",36,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",393.34846597886644
126,detoxis21_aggressiveness,37,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",37,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",815.8879036111757
127,detoxis21_aggressiveness,38,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",38,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",682.0733246949967
128,detoxis21_aggressiveness,39,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'haha21', 'mexa3t18_aggress', 'metwo22']",39,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",858.1548589060549
129,detoxis21_aggressiveness,40,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'meoffendes21', 'mexa3t18_aggress']",40,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",671.0100682680495
130,detoxis21_aggressiveness,41,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'mexa3t18_aggress', 'misogyny_centrogeo']",41,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",676.3505979808979
131,detoxis21_aggressiveness,42,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",42,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1051.0108220970724
132,detoxis21_aggressiveness,43,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",43,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1021.1546494089998
133,detoxis21_aggressiveness,44,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",44,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",895.6698825999629
134,detoxis21_aggressiveness,45,"(2770, 2)","(693, 2)",0.4904411764705882,0.5,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",45,0.49192946459354686,0.00022822548415342157,0.491743119266055,0.4922089825847846,"[0.4922089825847846, 0.4922089825847846, 0.491743119266055, 0.491743119266055, 0.491743119266055]",1037.5774879409
